origin	raw_sha256	normalized_sha256	basename	encoding	classification	markers
/home/mkrueger/work/bbs/bbsarchives/Protocols/rafz042_21.zip![7]:PCMICRO.NFO	51af4b6ad1e2561ec7cb44d27a4b23e89904cf31f29096598d6a85770905fa0e	c2bdad322b0fa683eb255b54223391063ccfd76ad3f5f3431220d2b22b8383de	pcmicro.nfo	cp437-inferred	doc-like	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/Protocols/rafz043.zip![7]:SOURCE.NFO	51af4b6ad1e2561ec7cb44d27a4b23e89904cf31f29096598d6a85770905fa0e	c2bdad322b0fa683eb255b54223391063ccfd76ad3f5f3431220d2b22b8383de	source.nfo	cp437-inferred	doc-like	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/Protocols/rafz043.zip![8]:PCMICRO.NFO	51af4b6ad1e2561ec7cb44d27a4b23e89904cf31f29096598d6a85770905fa0e	c2bdad322b0fa683eb255b54223391063ccfd76ad3f5f3431220d2b22b8383de	pcmicro.nfo	cp437-inferred	doc-like	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/Protocols/rmd46s.zip![3]:ARCHIVES.PCM	2de9e6d8541d9223881274fb48dfab8931c0cbce74934568f3e40f392dd67f38	07973d4d9ec440125e412e603fe7cb42d4f2ee6823a41022b7bc2d78800b059a	archives.pcm	cp437-inferred	candidate-other	bbs-archives,pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/Protocols/rzsz.zip![24]:SOURCE.BBS	cdd673edff07834fffa57a5ae07af0fffee0f03b10029b88c6df5e7c7f99a0c0	a27d192286bbf69d08fc8f20850ff5711ff4ea1359cd00aedcdcee5681b4f232	source.bbs	cp437-inferred	candidate-other	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/Protocols/rzsztp00.zip![13]:ARCHIVES.PCM	2de9e6d8541d9223881274fb48dfab8931c0cbce74934568f3e40f392dd67f38	07973d4d9ec440125e412e603fe7cb42d4f2ee6823a41022b7bc2d78800b059a	archives.pcm	cp437-inferred	candidate-other	bbs-archives,pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/Protocols/sdp101g.zip![14]:PCM.805	be1790a75c9b5b9eb55bdb099188b34e1b02669847dc2ed155929a085c376306	20db51ba6f390ac36914c2810febfbb9099d21d5fd7a73fa180ef0e399e7e2a1	pcm.805	cp437-inferred	candidate-other	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/Protocols/sdpdl11d.zip![7]:PCM.805	be1790a75c9b5b9eb55bdb099188b34e1b02669847dc2ed155929a085c376306	20db51ba6f390ac36914c2810febfbb9099d21d5fd7a73fa180ef0e399e7e2a1	pcm.805	cp437-inferred	candidate-other	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/Protocols/sdpfl11g.zip![6]:PCM.805	be1790a75c9b5b9eb55bdb099188b34e1b02669847dc2ed155929a085c376306	20db51ba6f390ac36914c2810febfbb9099d21d5fd7a73fa180ef0e399e7e2a1	pcm.805	cp437-inferred	candidate-other	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/Protocols/shgif55f.zip![2]:PCM.NFO	cdd673edff07834fffa57a5ae07af0fffee0f03b10029b88c6df5e7c7f99a0c0	a27d192286bbf69d08fc8f20850ff5711ff4ea1359cd00aedcdcee5681b4f232	pcm.nfo	cp437-inferred	doc-like	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/Protocols/skhst110.zip![8]:PCM.805	be1790a75c9b5b9eb55bdb099188b34e1b02669847dc2ed155929a085c376306	20db51ba6f390ac36914c2810febfbb9099d21d5fd7a73fa180ef0e399e7e2a1	pcm.805	cp437-inferred	candidate-other	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/Protocols/smodem10.zip![19]:SUPPORT.DOC	2dcde4923af1efa0befac61c82d41d8aa19d3fba54823b1e03cf2cdbadba0034	81d8196d98517610c05934e74b3d75542dc2408049a67abe0898e81bdb285a85	support.doc	ascii	doc-like	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/Protocols/smodem10.zip![23]:PCM.805	be1790a75c9b5b9eb55bdb099188b34e1b02669847dc2ed155929a085c376306	20db51ba6f390ac36914c2810febfbb9099d21d5fd7a73fa180ef0e399e7e2a1	pcm.805	cp437-inferred	candidate-other	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/Protocols/synzm10.zip![5]:PCM.NFO	cdd673edff07834fffa57a5ae07af0fffee0f03b10029b88c6df5e7c7f99a0c0	a27d192286bbf69d08fc8f20850ff5711ff4ea1359cd00aedcdcee5681b4f232	pcm.nfo	cp437-inferred	doc-like	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/Protocols/szmod200.zip![7]:PCM.805	be1790a75c9b5b9eb55bdb099188b34e1b02669847dc2ed155929a085c376306	20db51ba6f390ac36914c2810febfbb9099d21d5fd7a73fa180ef0e399e7e2a1	pcm.805	cp437-inferred	candidate-other	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/Protocols/szsup200.zip![7]:ROCKAND.ROL	cdd673edff07834fffa57a5ae07af0fffee0f03b10029b88c6df5e7c7f99a0c0	a27d192286bbf69d08fc8f20850ff5711ff4ea1359cd00aedcdcee5681b4f232	rockand.rol	cp437-inferred	candidate-other	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/Protocols/tmodem9.zip![5]:PACIFIC.BBS	cdd673edff07834fffa57a5ae07af0fffee0f03b10029b88c6df5e7c7f99a0c0	a27d192286bbf69d08fc8f20850ff5711ff4ea1359cd00aedcdcee5681b4f232	pacific.bbs	cp437-inferred	candidate-other	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/Protocols/tpslink.zip![2]:ARCHIVES.PCM	2de9e6d8541d9223881274fb48dfab8931c0cbce74934568f3e40f392dd67f38	07973d4d9ec440125e412e603fe7cb42d4f2ee6823a41022b7bc2d78800b059a	archives.pcm	cp437-inferred	candidate-other	bbs-archives,pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/Protocols/tpzmodem.zip![17]:ARCHIVES.PCM	2de9e6d8541d9223881274fb48dfab8931c0cbce74934568f3e40f392dd67f38	07973d4d9ec440125e412e603fe7cb42d4f2ee6823a41022b7bc2d78800b059a	archives.pcm	cp437-inferred	candidate-other	bbs-archives,pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/Protocols/tpznewg.zip![10]:ARCHIVES.PCM	2de9e6d8541d9223881274fb48dfab8931c0cbce74934568f3e40f392dd67f38	07973d4d9ec440125e412e603fe7cb42d4f2ee6823a41022b7bc2d78800b059a	archives.pcm	cp437-inferred	candidate-other	bbs-archives,pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/Protocols/tpzsfz.zip![7]:PCM.NFO	cdd673edff07834fffa57a5ae07af0fffee0f03b10029b88c6df5e7c7f99a0c0	a27d192286bbf69d08fc8f20850ff5711ff4ea1359cd00aedcdcee5681b4f232	pcm.nfo	cp437-inferred	doc-like	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/Protocols/trnsl180.zip![2]:PCM.805	be1790a75c9b5b9eb55bdb099188b34e1b02669847dc2ed155929a085c376306	20db51ba6f390ac36914c2810febfbb9099d21d5fd7a73fa180ef0e399e7e2a1	pcm.805	cp437-inferred	candidate-other	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/Protocols/tzmod20.zip![6]:RWEED.IT	cdd673edff07834fffa57a5ae07af0fffee0f03b10029b88c6df5e7c7f99a0c0	a27d192286bbf69d08fc8f20850ff5711ff4ea1359cd00aedcdcee5681b4f232	rweed.it	cp437-inferred	candidate-other	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/Protocols/vfast13.zip![7]:PCM.805	be1790a75c9b5b9eb55bdb099188b34e1b02669847dc2ed155929a085c376306	20db51ba6f390ac36914c2810febfbb9099d21d5fd7a73fa180ef0e399e7e2a1	pcm.805	cp437-inferred	candidate-other	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/Protocols/vfc4_0.zip![4]:PCM.805	be1790a75c9b5b9eb55bdb099188b34e1b02669847dc2ed155929a085c376306	20db51ba6f390ac36914c2810febfbb9099d21d5fd7a73fa180ef0e399e7e2a1	pcm.805	cp437-inferred	candidate-other	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/Protocols/vzmod12b.zip![8]:VSMOKE.POT	cdd673edff07834fffa57a5ae07af0fffee0f03b10029b88c6df5e7c7f99a0c0	a27d192286bbf69d08fc8f20850ff5711ff4ea1359cd00aedcdcee5681b4f232	vsmoke.pot	cp437-inferred	candidate-other	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/Protocols/zest20.zip![5]:ZEST.BAR	cdd673edff07834fffa57a5ae07af0fffee0f03b10029b88c6df5e7c7f99a0c0	a27d192286bbf69d08fc8f20850ff5711ff4ea1359cd00aedcdcee5681b4f232	zest.bar	cp437-inferred	candidate-other	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/Protocols/zmax320.zip![4]:PCM.805	be1790a75c9b5b9eb55bdb099188b34e1b02669847dc2ed155929a085c376306	20db51ba6f390ac36914c2810febfbb9099d21d5fd7a73fa180ef0e399e7e2a1	pcm.805	cp437-inferred	candidate-other	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/Protocols/zmod1310.zip![6]:SOURCE.PCM	cdd673edff07834fffa57a5ae07af0fffee0f03b10029b88c6df5e7c7f99a0c0	a27d192286bbf69d08fc8f20850ff5711ff4ea1359cd00aedcdcee5681b4f232	source.pcm	cp437-inferred	candidate-other	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/Protocols/zr480f.zip![6]:PCMICR0.NFO	aeca336a237b65122d7bb2c4e781637ee08036240ba6f1b23d04b90ceacdd273	a6665b8c998485cbf6463e274f019457d60c904ea16633e0b19fc1e9b54875e3	pcmicr0.nfo	cp437-inferred	doc-like	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/Protocols/zr_2db451f.zip![14]:PCM.805	be1790a75c9b5b9eb55bdb099188b34e1b02669847dc2ed155929a085c376306	20db51ba6f390ac36914c2810febfbb9099d21d5fd7a73fa180ef0e399e7e2a1	pcm.805	cp437-inferred	candidate-other	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/Protocols/zsx2_2d310.zip![4]:PCM.805	325dccb7a078d40293f736e3be2d98dd054453762f939e9d25cf271233e530a6	e9ae62a2b387d61a0d2d339134f2941b9ac284e419844b9b63128e648fda2b7c	pcm.805	cp437-inferred	candidate-other	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/Protocols/zsx2dsz.zip![12]:PCM.805	325dccb7a078d40293f736e3be2d98dd054453762f939e9d25cf271233e530a6	e9ae62a2b387d61a0d2d339134f2941b9ac284e419844b9b63128e648fda2b7c	pcm.805	cp437-inferred	candidate-other	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/Protocols/zsxd_2d310.zip![4]:PCM.NFO	cdd673edff07834fffa57a5ae07af0fffee0f03b10029b88c6df5e7c7f99a0c0	a27d192286bbf69d08fc8f20850ff5711ff4ea1359cd00aedcdcee5681b4f232	pcm.nfo	cp437-inferred	doc-like	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/Protocols/zsxlog.zip![3]:PCM.NFO	cdd673edff07834fffa57a5ae07af0fffee0f03b10029b88c6df5e7c7f99a0c0	a27d192286bbf69d08fc8f20850ff5711ff4ea1359cd00aedcdcee5681b4f232	pcm.nfo	cp437-inferred	doc-like	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/RA-Call-Back-Verifiers/cb065sf.zip![21]:PCM.805	be1790a75c9b5b9eb55bdb099188b34e1b02669847dc2ed155929a085c376306	20db51ba6f390ac36914c2810febfbb9099d21d5fd7a73fa180ef0e399e7e2a1	pcm.805	cp437-inferred	candidate-other	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/RA-Call-Back-Verifiers/cbvv14.zip![2]:PCM.NFO	cdd673edff07834fffa57a5ae07af0fffee0f03b10029b88c6df5e7c7f99a0c0	a27d192286bbf69d08fc8f20850ff5711ff4ea1359cd00aedcdcee5681b4f232	pcm.nfo	cp437-inferred	doc-like	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/RA-Call-Back-Verifiers/cid210g1.zip![3]:PCM.805	325dccb7a078d40293f736e3be2d98dd054453762f939e9d25cf271233e530a6	e9ae62a2b387d61a0d2d339134f2941b9ac284e419844b9b63128e648fda2b7c	pcm.805	cp437-inferred	candidate-other	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/RA-Call-Back-Verifiers/clbkv372.zip![29]:PCMICRO.BBS	da7f51f36c25306bbeca52ea6e7bb406cdb30cec229017111777447ed7b4ac9f	6ed977b7726dcfdfd71f9049ffdb245cab8c79d315c96762efe683ad8a6f770d	pcmicro.bbs	cp437-inferred	candidate-other	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/RA-Call-Back-Verifiers/cvs13f.zip![16]:PCMICRO.BBS	da7f51f36c25306bbeca52ea6e7bb406cdb30cec229017111777447ed7b4ac9f	6ed977b7726dcfdfd71f9049ffdb245cab8c79d315c96762efe683ad8a6f770d	pcmicro.bbs	cp437-inferred	candidate-other	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/RA-Call-Back-Verifiers/evs101.zip![31]:PCM.805	be1790a75c9b5b9eb55bdb099188b34e1b02669847dc2ed155929a085c376306	20db51ba6f390ac36914c2810febfbb9099d21d5fd7a73fa180ef0e399e7e2a1	pcm.805	cp437-inferred	candidate-other	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/RA-Call-Back-Verifiers/icbv100.zip![10]:PCM.NFO	cdd673edff07834fffa57a5ae07af0fffee0f03b10029b88c6df5e7c7f99a0c0	a27d192286bbf69d08fc8f20850ff5711ff4ea1359cd00aedcdcee5681b4f232	pcm.nfo	cp437-inferred	doc-like	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/RA-Call-Back-Verifiers/jbcb11a.zip![11]:PCM.NFO	cdd673edff07834fffa57a5ae07af0fffee0f03b10029b88c6df5e7c7f99a0c0	a27d192286bbf69d08fc8f20850ff5711ff4ea1359cd00aedcdcee5681b4f232	pcm.nfo	cp437-inferred	doc-like	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/RA-Call-Back-Verifiers/mc_cbv30.zip![12]:PCM.805	be1790a75c9b5b9eb55bdb099188b34e1b02669847dc2ed155929a085c376306	20db51ba6f390ac36914c2810febfbb9099d21d5fd7a73fa180ef0e399e7e2a1	pcm.805	cp437-inferred	candidate-other	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/RA-Call-Back-Verifiers/mcall11.zip![24]:PCM.805	802edc2ac3263bc29b3fd6b83b81d50d8d25f6fb9e16495ea5f08ff376b672bc	d94e062fa575bea31532fb513180ec1b7a19f1d654c749a07cc4d1443664d10b	pcm.805	cp437-inferred	candidate-other	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/RA-Call-Back-Verifiers/rcbvrg15.zip![2]:PCMICRO.NFO	51af4b6ad1e2561ec7cb44d27a4b23e89904cf31f29096598d6a85770905fa0e	c2bdad322b0fa683eb255b54223391063ccfd76ad3f5f3431220d2b22b8383de	pcmicro.nfo	cp437-inferred	doc-like	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/RA-Call-Back-Verifiers/rcbvtg15.zip![2]:PCMICRO.NFO	51af4b6ad1e2561ec7cb44d27a4b23e89904cf31f29096598d6a85770905fa0e	c2bdad322b0fa683eb255b54223391063ccfd76ad3f5f3431220d2b22b8383de	pcmicro.nfo	cp437-inferred	doc-like	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/RA-Call-Back-Verifiers/tchk215a.zip![2]:PCM.805	325dccb7a078d40293f736e3be2d98dd054453762f939e9d25cf271233e530a6	e9ae62a2b387d61a0d2d339134f2941b9ac284e419844b9b63128e648fda2b7c	pcm.805	cp437-inferred	candidate-other	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/RA-Call-Back-Verifiers/tcr_200.zip![9]:PCMICRO.BBS	99b85068035b8ec1ff5cd9b9977137ce7ea8116676a079778ecea3dfe43b9342	fc38363f2722797b381a39e495b592beb19df057be99632ec875cab83fc901a8	pcmicro.bbs	cp437-inferred	candidate-other	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/RA-Call-Back-Verifiers/ucvs130.zip![12]:PCM.805	80750906009881a9ba8ff1b14f16eba30a62b332f0925024a0dbd5941d2efcc6	64cd56a5ad1ead516088e5b067167be4e962293fdffc3fb0ec57e3ed396de9bf	pcm.805	cp437-inferred	candidate-other	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/RA-Call-Back-Verifiers/vcbv176.zip![5]:PCMICRO.BBS	da7f51f36c25306bbeca52ea6e7bb406cdb30cec229017111777447ed7b4ac9f	6ed977b7726dcfdfd71f9049ffdb245cab8c79d315c96762efe683ad8a6f770d	pcmicro.bbs	cp437-inferred	candidate-other	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/RA-Call-Back-Verifiers/vfy_2139.zip![48]:PCM.805	aeda524948b247a14100d5d15578ebba919360d4a5a644232307fca31799eea2	437ea56708501c13c893ea46f7af0b402c51b7ebc26e464106fa954e5d9a05a8	pcm.805	cp437-inferred	candidate-other	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/RA-Example-BAT-and-help/dbramail.zip![1]:PCM.805	325dccb7a078d40293f736e3be2d98dd054453762f939e9d25cf271233e530a6	e9ae62a2b387d61a0d2d339134f2941b9ac284e419844b9b63128e648fda2b7c	pcm.805	cp437-inferred	candidate-other	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/RA-Example-BAT-and-help/docuproc.zip![3]:PCM.805	80750906009881a9ba8ff1b14f16eba30a62b332f0925024a0dbd5941d2efcc6	64cd56a5ad1ead516088e5b067167be4e962293fdffc3fb0ec57e3ed396de9bf	pcm.805	cp437-inferred	candidate-other	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/RA-Example-BAT-and-help/dvra_2dusa.zip![9]:PCM.805	325dccb7a078d40293f736e3be2d98dd054453762f939e9d25cf271233e530a6	e9ae62a2b387d61a0d2d339134f2941b9ac284e419844b9b63128e648fda2b7c	pcm.805	cp437-inferred	candidate-other	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/RA-Example-BAT-and-help/fdw95faq.zip![9]:PCM.805	e64df37da6ec96e29e8d3dd86beb3885a141f3a3899df8eecfd5c9a778e889db	1fb870f79b6e342ffffc0e43dcb6a91a0219eb23c2cf60aeaa283dd28b02f4e0	pcm.805	cp437-inferred	candidate-other	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/RA-Example-BAT-and-help/flags.zip![1]:PCM.805	325dccb7a078d40293f736e3be2d98dd054453762f939e9d25cf271233e530a6	e9ae62a2b387d61a0d2d339134f2941b9ac284e419844b9b63128e648fda2b7c	pcm.805	cp437-inferred	candidate-other	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/RA-Example-BAT-and-help/holecfg.zip![11]:PCM.NFO	cdd673edff07834fffa57a5ae07af0fffee0f03b10029b88c6df5e7c7f99a0c0	a27d192286bbf69d08fc8f20850ff5711ff4ea1359cd00aedcdcee5681b4f232	pcm.nfo	cp437-inferred	doc-like	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/RA-Example-BAT-and-help/noblnk10.zip![2]:PCM.805	be1790a75c9b5b9eb55bdb099188b34e1b02669847dc2ed155929a085c376306	20db51ba6f390ac36914c2810febfbb9099d21d5fd7a73fa180ef0e399e7e2a1	pcm.805	cp437-inferred	candidate-other	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/RA-Example-BAT-and-help/q_26a4ra11.zip![14]:THANKYOU.Q&A	8e835bccc0241bfdcd9595510551e48b3da531b87f63f990c68f0bad77267256	64d8d1733d3170b1db0dd60bf435931d3f3623ddba4e9e97e47cf99b568c3a5b	thankyou.q&a	cp437-inferred	candidate-other	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/RA-Example-BAT-and-help/qa4ra100.zip![5]:PCM.805	be1790a75c9b5b9eb55bdb099188b34e1b02669847dc2ed155929a085c376306	20db51ba6f390ac36914c2810febfbb9099d21d5fd7a73fa180ef0e399e7e2a1	pcm.805	cp437-inferred	candidate-other	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/RA-Example-BAT-and-help/qav101.zip![5]:PCM.NFO	be1790a75c9b5b9eb55bdb099188b34e1b02669847dc2ed155929a085c376306	20db51ba6f390ac36914c2810febfbb9099d21d5fd7a73fa180ef0e399e7e2a1	pcm.nfo	cp437-inferred	doc-like	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/RA-Example-BAT-and-help/ra2cds11.zip![14]:PCM.805	325dccb7a078d40293f736e3be2d98dd054453762f939e9d25cf271233e530a6	e9ae62a2b387d61a0d2d339134f2941b9ac284e419844b9b63128e648fda2b7c	pcm.805	cp437-inferred	candidate-other	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/RA-Example-BAT-and-help/ra32_2dfaq.zip![1]:PCM.805	80750906009881a9ba8ff1b14f16eba30a62b332f0925024a0dbd5941d2efcc6	64cd56a5ad1ead516088e5b067167be4e962293fdffc3fb0ec57e3ed396de9bf	pcm.805	cp437-inferred	candidate-other	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/RA-Example-BAT-and-help/ra_2dfaq01.zip![1]:PCM.805	80750906009881a9ba8ff1b14f16eba30a62b332f0925024a0dbd5941d2efcc6	64cd56a5ad1ead516088e5b067167be4e962293fdffc3fb0ec57e3ed396de9bf	pcm.805	cp437-inferred	candidate-other	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/RA-Example-BAT-and-help/ra_faq.zip![3]:PCM.805	5805b019fddfa7d4f63486cee43ae4f1a8a2556fa73a65f2cb0b326c24494a0b	eca78c2652febf2591e5d207174673904309fd016abfa09a29c31479d62752fa	pcm.805	cp437-inferred	candidate-other	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/RA-Example-BAT-and-help/ra_helps.zip![60]:PCM.805	325dccb7a078d40293f736e3be2d98dd054453762f939e9d25cf271233e530a6	e9ae62a2b387d61a0d2d339134f2941b9ac284e419844b9b63128e648fda2b7c	pcm.805	cp437-inferred	candidate-other	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/RA-Example-BAT-and-help/rabats.zip![8]:PCM.805	be1790a75c9b5b9eb55bdb099188b34e1b02669847dc2ed155929a085c376306	20db51ba6f390ac36914c2810febfbb9099d21d5fd7a73fa180ef0e399e7e2a1	pcm.805	cp437-inferred	candidate-other	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/RA-Example-BAT-and-help/radist.zip![9]:PCMICRO.WWW	99b85068035b8ec1ff5cd9b9977137ce7ea8116676a079778ecea3dfe43b9342	fc38363f2722797b381a39e495b592beb19df057be99632ec875cab83fc901a8	pcmicro.www	cp437-inferred	candidate-other	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/RA-Example-BAT-and-help/ratoolz.zip![5]:PCM.805	be1790a75c9b5b9eb55bdb099188b34e1b02669847dc2ed155929a085c376306	20db51ba6f390ac36914c2810febfbb9099d21d5fd7a73fa180ef0e399e7e2a1	pcm.805	cp437-inferred	candidate-other	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/RA-Example-BAT-and-help/rausw4wg.zip![11]:PCM.805	be1790a75c9b5b9eb55bdb099188b34e1b02669847dc2ed155929a085c376306	20db51ba6f390ac36914c2810febfbb9099d21d5fd7a73fa180ef0e399e7e2a1	pcm.805	cp437-inferred	candidate-other	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/RA-Example-BAT-and-help/rauswn95.zip![11]:PCM.805	be1790a75c9b5b9eb55bdb099188b34e1b02669847dc2ed155929a085c376306	20db51ba6f390ac36914c2810febfbb9099d21d5fd7a73fa180ef0e399e7e2a1	pcm.805	cp437-inferred	candidate-other	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/RA-Example-BAT-and-help/win_2dfd3.zip![15]:PCM.805	be1790a75c9b5b9eb55bdb099188b34e1b02669847dc2ed155929a085c376306	20db51ba6f390ac36914c2810febfbb9099d21d5fd7a73fa180ef0e399e7e2a1	pcm.805	cp437-inferred	candidate-other	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/RA-Example-BAT-and-help/winra.zip![9]:PCM.805	be1790a75c9b5b9eb55bdb099188b34e1b02669847dc2ed155929a085c376306	20db51ba6f390ac36914c2810febfbb9099d21d5fd7a73fa180ef0e399e7e2a1	pcm.805	cp437-inferred	candidate-other	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/RA-File-Base-Util---Doors/add_upld.zip![4]:PCM.805	325dccb7a078d40293f736e3be2d98dd054453762f939e9d25cf271233e530a6	e9ae62a2b387d61a0d2d339134f2941b9ac284e419844b9b63128e648fda2b7c	pcm.805	cp437-inferred	candidate-other	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/RA-File-Base-Util---Doors/addrom.zip![3]:PCM.805	325dccb7a078d40293f736e3be2d98dd054453762f939e9d25cf271233e530a6	e9ae62a2b387d61a0d2d339134f2941b9ac284e419844b9b63128e648fda2b7c	pcm.805	cp437-inferred	candidate-other	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/RA-File-Base-Util---Doors/adiz103.zip![3]:PCM.805	325dccb7a078d40293f736e3be2d98dd054453762f939e9d25cf271233e530a6	e9ae62a2b387d61a0d2d339134f2941b9ac284e419844b9b63128e648fda2b7c	pcm.805	cp437-inferred	candidate-other	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/RA-File-Base-Util---Doors/alist100.zip![6]:PCM.805	325dccb7a078d40293f736e3be2d98dd054453762f939e9d25cf271233e530a6	e9ae62a2b387d61a0d2d339134f2941b9ac284e419844b9b63128e648fda2b7c	pcm.805	cp437-inferred	candidate-other	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/RA-File-Base-Util---Doors/am_60.zip![9]:PCM.805	325dccb7a078d40293f736e3be2d98dd054453762f939e9d25cf271233e530a6	e9ae62a2b387d61a0d2d339134f2941b9ac284e419844b9b63128e648fda2b7c	pcm.805	cp437-inferred	candidate-other	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/RA-File-Base-Util---Doors/aml101.zip![8]:PCM.805	325dccb7a078d40293f736e3be2d98dd054453762f939e9d25cf271233e530a6	e9ae62a2b387d61a0d2d339134f2941b9ac284e419844b9b63128e648fda2b7c	pcm.805	cp437-inferred	candidate-other	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/RA-File-Base-Util---Doors/aml200b8.zip![8]:PCM.805	325dccb7a078d40293f736e3be2d98dd054453762f939e9d25cf271233e530a6	e9ae62a2b387d61a0d2d339134f2941b9ac284e419844b9b63128e648fda2b7c	pcm.805	cp437-inferred	candidate-other	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/RA-File-Base-Util---Doors/amlo20b8.zip![8]:PCM.805	325dccb7a078d40293f736e3be2d98dd054453762f939e9d25cf271233e530a6	e9ae62a2b387d61a0d2d339134f2941b9ac284e419844b9b63128e648fda2b7c	pcm.805	cp437-inferred	candidate-other	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/RA-File-Base-Util---Doors/amlp20b8.zip![10]:PCM.NFO	be1790a75c9b5b9eb55bdb099188b34e1b02669847dc2ed155929a085c376306	20db51ba6f390ac36914c2810febfbb9099d21d5fd7a73fa180ef0e399e7e2a1	pcm.nfo	cp437-inferred	doc-like	pacific-coast-micro
